Source.Name,ITEM_NAME,ITEM_DESC,ITEM_PRICE
Moka Roasters,Bio Fried Egg on Sandwiches,Bio Fried Egg on Sandwichestwo bio fried eggs on bread with tomatoes and herb butter  €8.90,8.9
Moka Roasters,French Meets Toats Sweet,French Meets Toats Sweetwith seasonal fruit and maple syrup  €5.90,5.9
Moka Roasters,Beetroot Sandwich,"Beetroot Sandwichwith beetroot cream, rocket, feta cheese and seasonal fruit  €7.90",7.9
Moka Roasters,French Meets Toats Salt,"French Meets Toats Saltwith cream cheese, rocket and tomatoes  €7.90",7.9
Moka Roasters,Fry Bio Scrambled Eggs,Fry Bio Scrambled Eggsthree bio eggs on bread with tomatoes and herb butter  €8.90  Popular,8.9
Moka Roasters,Salmon Sandwich,Salmon Sandwichsalmon on horseradish cream  €9.80  Popular,9.8
Moka Roasters,Vegan Sandwich,"Vegan Sandwichwith vegan cheese, sun-dried tomatoes and rocket on red pesto  €9.50",9.5
Moka Roasters,Moka's Filled Omelette,"Moka's Filled Omelettethree bio eggs, feta cheese, rocket, tomatoes and sun-dried tomatoes  €10.50  Popular",10.5
Moka Roasters,Pastrami Sandwich,"Pastrami Sandwichwith American pastrami, rocket, tomatoes, feta cheese and sun-dried tomatoes  €10.50",10.5
Moka Roasters,Popi's Bananabread,Popi's Bananabread  €2.90,2.9
Moka Roasters,Popi's Lemon Cheesecake,Popi's Lemon Cheesecake  €3.90,3.9
Moka Roasters,Popi’s Espresso Cheesecake,Popi’s Espresso Cheesecake  €3.90,3.9
Moka Roasters,Vegan Tahini Cakes,Vegan Tahini Cakes  €4.20,4.2
Moka Roasters,Vegan Apple Cakes,Vegan Apple Cakes  €4.20,4.2
Moka Roasters,Vegan Pomegranate Cakes,Vegan Pomegranate Cakes  €4.20,4.2
Moka Roasters,Cappuccino,Cappuccino  €3.20,3.2
Moka Roasters,Latte Macchiato,Latte Macchiato  €3.90,3.9
Moka Roasters,Flat White,Flat White  €4.30,4.3
Moka Roasters,Frappe,Frappe  €4.30,4.3
Moka Roasters,Freddo Cappuccino,Freddo Cappuccino  €4.20,4.2
Moka Roasters,Freddo Espresso,Freddo Espresso  €3.70,3.7
Moka Roasters,Summer Wind Espresso,"Summer Wind Espressoin a size of your choice
100% Arabice Indonesia, 50% washed Java, 50% semi washed Sumatra  €15.00",15.0
Moka Roasters,Autumn Rain Espresso Blend,"Autumn Rain Espresso Blendin a size of your choice
50% Arabica, Indonesian washed Java, 30% Arabica Indonesian semi washed Sumatra Mandheling, 20% India washed Robusta  €14.00",14.0
Moka Roasters,Indian Summer Espresso Blend,"Indian Summer Espresso Blendin a size of your choice
40% Arabica Brasil, 30% Arabica Honduras, 30% Robusta, washed India  €12.00",12.0
Moka Roasters,Cafe Crema,"Cafe Cremain a size of your choice
30% Arabica Brasil, 20% Arabica Honduras, 20% Arabica Guatemala, 30% Robusta, washed India  €12.50",12.5
Moka Roasters,(House blend),"(House blend)in a size of your choice
100% Arabica, Latin America  €7.00",7.0
Moka Roasters,Decaf Blend,"Decaf BlendFor Espresso & Filter
80% Arabica, Central America, 20% Robusta, India
  €7.50",7.5
Moka Roasters,Black Spirit Espresso Blend,"Black Spirit Espresso Blendin a size of your choice
70% Arabica, Indian Malabar, 30% Robusta washed India  €12.00",12.0
Moka Roasters,"Bad Brambacher Gourmet Naturell 0,25l  ","Bad Brambacher Gourmet Naturell 0,25l   inclusive 0,15  € deposit, 9,60  €/L    €2.40",2.4
Moka Roasters,"Bad Brambacher Gourmet Medium 0,25l  ","Bad Brambacher Gourmet Medium 0,25l   inclusive 0,15  € deposit, 9,60  €/L    €2.40",2.4
Moka Roasters,"Bad Brambacher Gourmet Naturell 0,75l  ","Bad Brambacher Gourmet Naturell 0,75l   inclusive 0,15  € deposit, 7,87  €/L    €5.90",5.9
Moka Roasters,"Bad Brambacher Gourmet Medium 0,75l  ","Bad Brambacher Gourmet Medium 0,75l   inclusive 0,15  € deposit, 7,87  €/L    €5.90",5.9
Moka Roasters,"Orange Juice 0,3l","Orange Juice 0,3l  18,33  €/L  
fresh squeezed juice  €5.50",5.5
Moka Roasters,"Afri Cola 0,2l","Afri Cola 0,2l  contains caffeine 25,0 mg/100 ml, incl. 0,15  € deposit, 14,00  €/L    €2.80",2.8
Moka Roasters,"Afri Cola Sugar-free 0,2l","Afri Cola Sugar-free 0,2l  contains caffeine 25,0 mg/100 ml, incl. 0,15  € deposit, 14,00  €/L    €2.80",2.8
Moka Roasters,"Ailaike Iced Tea Matcha Apple, 0,33l","Ailaike Iced Tea Matcha Apple, 0,33l  11,82  €/L    €3.90",3.9
Moka Roasters,"Ailaike Iced Tea Peach Mango, 0,33l","Ailaike Iced Tea Peach Mango, 0,33l  11,82  €/L    €3.90",3.9
Moka Roasters,"Ailaike Iced Tea Orange-Ginger   , 0,33l","Ailaike Iced Tea Orange-Ginger   , 0,33l  11,82  €/L    €3.90",3.9
Moka Roasters,"Ailaike Iced Tea Lemon-Mint, 0,33l","Ailaike Iced Tea Lemon-Mint, 0,33l  11,82  €/L    €3.90",3.9
Moka Roasters,"Ailaike Iced Tea Matee Currant, 0,33l","Ailaike Iced Tea Matee Currant, 0,33l  11,82  €/L    €3.90",3.9
Moka Roasters,Bitburger Non-Alcoholic Pils 0.33l,"Bitburger Non-Alcoholic Pils 0.33l  0,0%VOL, incl. 0,08  € deposit, 9,70  €/L    €3.20",3.2
Moka Roasters,"Arcobräu Mooser Liesl 0,33l","Arcobräu Mooser Liesl 0,33l  5,3%VOL, incl. 0,08  € deposit, 9,70  €/L    €3.20",3.2
Moka Roasters,"Paulaner Yeast Wheat Beer 0,5l  ","Paulaner Yeast Wheat Beer 0,5l  5,5%VOL, incl. 0,08  € deposit, 9,00  €/L  
  €4.50",4.5
Moka Roasters,"Paulaner Wheat Beer Dark 0,5l  ","Paulaner Wheat Beer Dark 0,5l  5,3%VOL, incl. 0,08  € deposit, 9,00  €/L    €4.50",4.5
Moka Roasters,"Bitburger Radler 0,33l","Bitburger Radler 0,33l  2,5%VOL, incl. 0,08  € deposit, 9,70  €/L    €3.80",3.8
Moka Roasters,"Bouvet Labuday, La petite Bulle Blanc, 0,75l  ","Bouvet Labuday, La petite Bulle Blanc, 0,75l  12,50%VOL, 42,67  €/L   Sparkling wine  €32.00",32.0
Moka Roasters,"Bouvet Ladubay Cremant Brut Rose 0,75l  ","Bouvet Ladubay Cremant Brut Rose 0,75l  12,5%VOL, 42,67  €/L  
sparkling wine  €32.00",32.0
Moka Roasters,"Weingut Bischel, White 0,75l  ","Weingut Bischel, White 0,75l  12,5%VOL, 38,67  €/L  
Whitewine  €29.00",29.0
Moka Roasters,"Weingut Bischel Grauburgunder, 0,75l  ","Weingut Bischel Grauburgunder, 0,75l  12,5%VOL, 38,67  €/L  
Whitewine  €29.00",29.0
Moka Roasters,"Weingut Bischel, Rheinhessen, 0,75l  ","Weingut Bischel, Rheinhessen, 0,75l  12,0%VOL, 38,67  €/L  
Rosewine  €29.00",29.0
Moka Roasters,"Chateau d'Orsan, Cotes du Rhone, 0,75l  ","Chateau d'Orsan, Cotes du Rhone, 0,75l  13,0%VOL, 37,33  €/L  
Redwine  €28.00",28.0
Moka Roasters,"Conte di Lucca Montepulciano, 0,75l  ","Conte di Lucca Montepulciano, 0,75l  13,0%VOL, 38,67  €/L  
Redwine  €29.00",29.0
MoschMosch,Spicy Edamame,"Spicy Edamamevegan
low-carb & high protein
green soybean pods with a pepper-chili mixture and sea salt  €4.50",4.5
MoschMosch,Edamame,"Edamame vegan
low-carb & high protein
green soybean pods with sea salt  €4.50",4.5
MoschMosch,Kim Chi,"Kim Chilow in carbohydrates & high in protein
fermented Korean super cabbage  €4.50",4.5
MoschMosch,Cucumber Wakame Salad,"Cucumber Wakame Saladvegan
low-carb & high protein
small, pickled salad made from cucumber, wakame, carrot sticks and daikon cress in sushi rice dressing  €4.50",4.5
MoschMosch,Harumaki Meat Spring Rolls,"Harumaki Meat Spring Rolls2 pieces
crispy fried spring rolls with pork and vegetables  €5.00",5.0
MoschMosch,Dimsum Chicken,Dimsum Chicken4 pieces Steamed dumplings with a chicken and vegetable filling  €5.00,5.0
MoschMosch,Satay Chicken,"Satay Chicken low-carb & high protein, 2 pieces
grilled satay chicken skewers with peanut sauce  €5.50",5.5
MoschMosch,Yakitori,"Yakitorilow-carb & high protein, 2 pieces
grilled chicken skewers with yakitori sauce and 1 mini grilled pepper skewer with sea salt  €5.50",5.5
MoschMosch,Papurika,"Papurikavegan
low-carb & high protein, 2 pieces
grilled mini grilled pepper skewers with sea salt  €5.50",5.5
MoschMosch,Gyoza Chicken,"Gyoza Chicken5 pieces
grilled Japanese dumplings with a chicken and vegetable filling  €5.50",5.5
MoschMosch,Gyoza Tofu,"Gyoza Tofuvegan
5 grilled Japanese dumplings with tofu and vegetable filling  €5.50",5.5
MoschMosch,Gyoza BBQ Beef,"Gyoza BBQ Beef5 pieces
fried Japanese dumplings with BBQ beef filling, garnished with yakitori and sesame-peanut sauce  €5.50",5.5
MoschMosch,Harusame No Sarada,"Harusame No Saradavegan & low-carb & high protein
fresh glass noodle salad with spring onions, cucumber, bell pepper, coriander, mint, soybean kernels, seaweed, peanuts, champignons and sesame peanut dressing  €9.50",9.5
MoschMosch,Teriyaki Chicken,"Teriyaki Chickenlow-carb & high protein
grilled chicken breast with yakitori sauce and sesame, baby leaf salad, boiled country egg, carrot sticks, snow peas, broccoli, green beans, cocktail tomatoes, spring onions and mango-chili dressing  €12.50",12.5
MoschMosch,Teriyaki Lachs,"Teriyaki Lachslow-carb & high protein
grilled salmon fillet with yakitori sauce and sesame, baby leaf lettuce, boiled country egg, carrot sticks, snow peas, broccoli, green beans, cocktail tomatoes and mango-chili dressing  €13.50",13.5
MoschMosch,Jippi Jappa,"Jippi Jappavegan
fried wheat noodles in yakisoba sauce with seasonal vegetables, mushrooms, bean sprouts, spring onions, sesame seeds and nori  €9.25  Popular",9.25
MoschMosch,Jippi Jasai,"Jippi Jasaivegan
low-carb & high protein
Grilled, seasonal vegetables in yakisoba sauce with broccoli, baby spinach, mushrooms, bean sprouts, zucchini and peanuts  €9.25  Popular",9.25
MoschMosch,Cha Han,"Cha Hanfried rice with seasonal vegetables, egg, sesame, mushrooms, soybean sprouts, soybean kernels, yakisoba sauce, spring onions and nori  €9.25",9.25
MoschMosch,Yakiudon,"Yakiudonvegan
fried udon noodles with seasonal vegetables, broccoli, sesame, nori, mushrooms and spring onions in a MoschMosch wok sauce  €10.50  Popular",10.5
MoschMosch,MoschPoke Bowl,"MoschPoke Bowlvegan
marinated sushi rice with avocado, beetroot, pomegranate kernels, soybean kernels, mango, baby leaf lettuce, cucumber, carrot sticks, cocktail tomatoes, puffed glass noodles, daikon cress and chili-mango dressing  €11.00",11.0
MoschMosch,The Best Green Vegetables in The World,"The Best Green Vegetables in The Worldvegan
low in carbohydrates & high in protein
Fresh vegetable mix of avocado with yakitori sauce, baby leaf lettuce, cucumber, carrot sticks, soy beans, green beans, sugar snap peas, broccoli, sesame and ponzu dressing  €12.00",12.0
MoschMosch,Crispy Chicken-Tofu-Bowl,"Crispy Chicken-Tofu-Bowlmarinated sushi rice with crispy chicken and tofu, boiled country egg, baby leaf salad, soybeans, beetroot, broccoli, green beans, cocktail tomatoes, chopped peanuts and coriander, served with sesame-peanut dressing, musk-teriyaki sauce and mango chili -dressing  €14.00",14.0
MoschMosch,Gyoza Bowl,"Gyoza Bowlvegan
marinated sushi rice with tofu dumplings, grilled mushrooms and mini grilled peppers, babyleaf salad, beetroot, mango, cocktail tomatoes, avocado, sesame and spring onions, served with MoschMosch teriyaki sauce, mango-chili dressing and sesame-peanut dressing  €14.00",14.0
MoschMosch,Protein Bowl,"Protein Bowlvegan & high protein
marinated sushi rice with tofu and organic tempeh, soybean seeds, baby leaf salad, pomegranate seeds, soybean sprouts, carrot sticks, avocado, sesame and daikon cress, served with sesame and peanut dressing, MoschMosch teriyaki sauce and mango and chili dressing  €14.00",14.0
MoschMosch,MoschPoke Bowl Salmon,"MoschPoke Bowl Salmonmarinated sushi rice with fresh cold-cooked salmon, avocado, beetroot, pomegranate kernels, soybean kernels, furikake, mango, baby leaf lettuce, cucumber, carrot sticks, cocktail tomatoes, puffed glass noodles, daikon cress and chilli-mango dressing  €14.50",14.5
MoschMosch,Reddo Kare Don,"Reddo Kare Doncreamy, red coconut curry with mixed green and colorful vegetables and spring onions, served with a portion of lucky rice  €9.75  Popular",9.75
MoschMosch,Reddo Kare,"Reddo Karecreamy, red coconut curry served with cooked wheat noodles, mixed green and mixed vegetables and spring onions  €9.75",9.75
MoschMosch,Pinatsu Kare Don,"Pinatsu Kare Donvegan
a serving of lucky rice with delicious peanut and coconut curry, mixed green and mixed vegetables, chopped peanuts and spring onions  €10.00  Popular",10.0
MoschMosch,Lucky Rice,Lucky Ricewith sesame  €2.50,2.5
MoschMosch,Cooked Wheat Noodles,Cooked Wheat Noodles  €2.50,2.5
MoschMosch,Peanut Sauce,Peanut Saucevegan  €2.50,2.5
MoschMosch,Reddo Kare Sauce,Reddo Kare Sauce  €2.50,2.5
MoschMosch,Banana Spring Rolls,"Banana Spring Rollsvegan
3 pieces banana wrapped in rice paper, served with agave syrup and sesame seeds  €6.00",6.0
MoschMosch,"MoschMosch House Wine White 1,0l","MoschMosch House Wine White 1,0l12,5%VOL, 20,00  €/L   
Pinot gris, QBA, organic, dry, Landgraf winery, Rheinhessen  €20.00",20.0
MoschMosch,"MoschMosch House Wine Red 1,0l","MoschMosch House Wine Red 1,0l12,5%VOL, 20,00  €/L   
Cuvée, QBA, organic, dry, Landgraf winery, Rheinhessen  €20.00",20.0
MoschMosch,"Spaten Münchner Hell 0,5l  ","Spaten Münchner Hell 0,5l  5,2%VOL,incl. 0,08  € deposit, 8,50  €/L     €4.25",4.25
MoschMosch,"Kirin Ichiban 0,33l","Kirin Ichiban 0,33l  5,0%VOL, incl. 0,08  € deposit, 11,36  €/L  
  €3.75",3.75
MoschMosch,"Tiger Beer 0,33l","Tiger Beer 0,33l  5,0%VOL, incl. 0,08  € deposit, 11,36  €/L  
  €3.75",3.75
My Pita,Side Salad,Side Saladvegetarian  €3.50,3.5
My Pita,Beetroot Salad,"Beetroot Saladvegetarian
with bell pepper, spring onions, radish and walnuts  €6.30",6.3
My Pita,Bulgur Salad,"Bulgur Saladvegetarian
with pomegranate pearls, mint, bell pepper and spring onions  €6.90",6.9
My Pita,Lahano Coleslaw,"Lahano Coleslawvegetarian
with celery, carrots, parsley and olive oil-vinegar dressing  €7.10",7.1
My Pita,Cretan Salad,"Cretan Saladthe dish may differ from the photo
with dakos (wholemeal rusks), feta cheese, raw vegetables and capers  €8.30",8.3
My Pita,Choriatiki-Greek Salad,"Choriatiki-Greek Saladvegetarian
with tomatoes, cucumbers, olives, peperoni, onions, bell pepper and feta cheese  €7.80  Popular",7.8
My Pita,Green Salad,"Green Saladvegetarian
with romaine lettuce, rocket salad and lemon and olive oil dressing  €7.80",7.8
My Pita,Greek Caesar Salad,"Greek Caesar Saladwith romaine lettuce, chicken skewer, parmesan, croutons and Caesar dressing  €10.20",10.2
My Pita,My Pita Classic,"My Pita Classicwith an ingredient of your choice 
all pita dishes are prepared with tomatoes, fries, onions and tzaziki  €5.90",5.9
My Pita,My Pita Classic Sandwich,"My Pita Classic Sandwichwith an ingredient of your choice 
all sandwiches are prepared with tomatoes, fries, onions and tzaziki  €6.50",6.5
My Pita,My Pita Classic Plate,"My Pita Classic Platewith an ingredient of your choice 
all dishes are prepared with tomatoes, fries, onions and tzaziki  €13.90  Popular",13.9
My Pita,My Pita Orient,"My Pita Orientwith meat rolls from veal and lamb, tomatoes, fries and onions and yoghurt dip  €5.90",5.9
My Pita,My Pita from the Sea,"My Pita from the Seawith grilled prawns, aioli, dried tomatoes and green lettuce  €8.30  Popular",8.3
My Pita,My Pita Halloumi,"My Pita Halloumiwith tzatziki, tomatoes and onions  €5.90",5.9
My Pita,My Pita Feta,"My Pita Fetawith Greek salad, feta and oregano  €5.90",5.9
My Pita,My Pita Greek Falafel,"My Pita Greek Falafelwith yogurt dip, tahini sauce, lettuce, aubergine slices and pickles  €5.90",5.9
My Pita,Classic Falafel Pita,"Classic Falafel Pitawith bulgur salad, cucumbers and tahini sauce  €5.40",5.4
My Pita,My Pita Vegan Fries,"My Pita Vegan Frieswith grilled vegetables, mushrooms, bell pepper dip and salad  €5.90",5.9
My Pita,My Pita Vegan Salad,"My Pita Vegan Saladwith raw vegetable salad, olives and oregano  €5.90",5.9
My Pita,Grill Plate for 1 Person,"Grill Plate for 1 Person3x grill dishes and 1x dip of your choice, pita bread, fries and salad  €13.90  Popular",13.9
My Pita,Mix Family & Friends,"Mix Family & Friendswith 4x chicken skewer, 4x pork skewer, 4x meat rolls (lamb and veal), 2x farmer's sausage, 2x pancetta, gyros (pork), pita bread, fries, salad and 4x dips of your choice  €74.50",74.5
My Pita,Halloumi Fries,"Halloumi Frieswith fried halloumi sticks, Greek yoghurt dip, pomegranate pearls, fresh mint and chilli flakes  €7.80  Popular",7.8
My Pita,Yogurt and Mint Dip,Yogurt and Mint Dip  €2.20,2.2
My Pita,Chtipiti Dip,Chtipiti Dipspicy feta cheese dip with peperoni  €2.20,2.2
My Pita,Bell Pepper Paste,"Bell Pepper Pastevegetarian
roasted red pointed bell pepper dip  €0.50",0.5
My Pita,Tsatsiki Dip,"Tsatsiki Dipyogurt, garlic, cucumbers and dill  €2.20",2.2
My Pita,Mustard Mayo,Mustard Mayo  €2.20,2.2
My Pita,Melintzanosalata,"Melintzanosalataeggplant dip
  €2.20",2.2
My Pita,Chicken Skewer,Chicken Skewer  €3.40,3.4
My Pita,Pork Skewer,Pork Skewer  €3.40,3.4
My Pita,Chopping Rolls,Chopping Rolls  €3.40,3.4
My Pita,Halloumi,Halloumi  €2.40,2.4
My Pita,Grilled Peperoni,Grilled Peperoni  €4.20,4.2
My Pita,Grilled Vegetables,Grilled Vegetables  €4.70,4.7
My Pita,Pita Bread,Pita Bread  €1.50,1.5
My Pita,Feta Cheese,Feta Cheesewith olive oil and oregano  €4.70,4.7
My Pita,Greek Yogurt,Greek Yogurtwith an ingredient of your choice  €4.80,4.8
My Pita,Loukoumades,"Loukoumadeshoney canapes with nuts, cinnamon and honey
  €5.90",5.9
My Pita,"Selters Naturell 0,25l  ","Selters Naturell 0,25l   inclusive 0,15  € deposit, 9,60  €/L    €2.40",2.4
My Pita,"Selters Naturell 0,5l  ","Selters Naturell 0,5l   inclusive 0,15  € deposit, 8,40  €/L    €4.20",4.2
My Pita,"Selters Classic 0,25l  ","Selters Classic 0,25l   inclusive 0,15  € deposit, 9,60  €/L    €2.40",2.4
My Pita,"Selters Classic 0,5l  ","Selters Classic 0,5l   inclusive 0,15  € deposit, 8,40  €/L    €4.20",4.2
My Pita,"Fritz-Kola 0,33l","Fritz-Kola 0,33l  contains caffeine 25,0 mg/100 ml, incl. 0,08  € deposit, 9,09  €/L    €3.00",3.0
My Pita,"Fritz-Kola Sugarfree 0,33l","Fritz-Kola Sugarfree 0,33l  contains caffeine 25,0 mg/100 ml, incl. 0,08  € deposit, 9,09  €/L    €3.00",3.0
My Pita,"Fritz-Limo Apple-Cherry-Elderberry 0,33l","Fritz-Limo Apple-Cherry-Elderberry 0,33l   inclusive 0,08  € deposit, 9,09  €/L    €3.00",3.0
My Pita,"Fritz-Limo Orange 0,33l","Fritz-Limo Orange 0,33l   inclusive 0,08  € deposit, 9,09  €/L    €3.00",3.0
My Pita,"Fritz-Limo Lemon 0,33l","Fritz-Limo Lemon 0,33l   inclusive 0,08  € deposit, 9,09  €/L    €3.00",3.0
My Pita,"Rapp's Orange Juice 0,2l","Rapp's Orange Juice 0,2l   inclusive 0,15  € deposit, 16,00  €/L    €3.20",3.2
My Pita,"Rapp's Apple Juice 0,2l","Rapp's Apple Juice 0,2l   inclusive 0,15  € deposit, 16,00  €/L    €3.20",3.2
My Pita,"Fuze Tea Lemon 0,5l  ","Fuze Tea Lemon 0,5l   inclusive 0,25  € deposit, 5,00  €/L  
  €2.50",2.5
My Pita,"Fuze Tea Peach 0,5l  ","Fuze Tea Peach 0,5l   inclusive 0,25  € deposit, 5,00  €/L  
  €2.50",2.5
My Pita,"Clausthaler Alcohol-Free 0,33l","Clausthaler Alcohol-Free 0,33l  <0,5%VOL, incl. 0,08  € deposit, 9,70  €/L  
  €3.20",3.2
My Pita,"Schöfferhofer Alcohol-Free 0,5l  ","Schöfferhofer Alcohol-Free 0,5l  <0,5%VOL, incl. 0,08  € deposit, 12,73  €/L    €4.20",4.2
My Pita,"Mythos 0,33l","Mythos 0,33l  4,7%VOL, incl. 0,25  € deposit, 9,70  €/L    €3.20",3.2
My Pita,"Binding Römer Pils 0,33l","Binding Römer Pils 0,33l  4,9%VOL, incl. 0,15  € deposit, 9,70  €/L  
  €3.20",3.2
My Pita,"Corona Extra 0,33l","Corona Extra 0,33l  4,5%VOL, incl. 0,08  € deposit, 9,70  €/L    €3.20",3.2
My Pita,"Retsina Malamatina 0,5l  ","Retsina Malamatina 0,5l  11,0%VOL, 10,00  €/L  
white wine  €5.00",5.0
My Pita,"Schöfferhofer Hefeweizen 0,5l  ","Schöfferhofer Hefeweizen 0,5l  5,0%VOL, incl. 0,08  € deposit, 8,40  €/L    €4.20",4.2
My Pita,"Henninger Radler 0,33l","Henninger Radler 0,33l  2,5%VOL, incl. 0,08  € deposit, 9,70  €/L  
  €3.20",3.2
My Pita,"Ouzo Plomari 0,2l","Ouzo Plomari 0,2l  40,0%VOL, 62,50  €/L    €15.00",15.0
My Pita,"Tsipouro Idoniko 0,2l","Tsipouro Idoniko 0,2l  40,0%VOL, 72,50  €/L    €17.40",17.4
My Pita,"Ouzo Tsilili 0,2l","Ouzo Tsilili 0,2l  40,0%VOL, 72,50  €/L  , without anise flavour  €17.40",17.4
Naanoori,Chicken Tikka Naan Roll,"Chicken Tikka Naan Rollspicy marinated chicken breast strips prepared in the tandoor oven with lettuce, mint and chilli sauces, rolled in naan bread  €8.90",8.9
